id,parent_id/id,code,name
__export__.sni_86103,,86103,Specialiserad sluten psykiatrisk hälso- och sjukvård på sjukhus
__export__.sni_86211,,86211,Primärvårdsmottagningar med läkare m.m.
__export__.sni_86212,,86212,"Annan allmän öppen hälso- och sjukvård, ej primärvård"
__export__.sni_86221,,86221,"Specialistläkarverksamhet inom öppenvård, på sjukhus"
__export__.sni_86222,,86222,"Specialistläkarverksamhet inom öppenvård, ej på sjukhus"
__export__.sni_86230,,86230,Tandläkarverksamhet
__export__.sni_86901,,86901,Medicinsk laboratorieverksamhet m.m.
__export__.sni_86902,,86902,Ambulanstransporter och ambulanssjukvård
__export__.sni_86903,,86903,"Primärvård, ej läkare"
__export__.sni_86904,,86904,Tandhygienistverksamhet
__export__.sni_86905,,86905,Fysioterapeutisk verksamhet  o.d.
__export__.sni_86909,,86909,"Annan öppen hälso- och sjukvård, utan läkare"
__export__.sni_87100,,87100,Boende med sjuksköterskevård
__export__.sni_87201,,87201,Boende med särskild service för personer med utvecklingsstörning eller  psykiska funktionshinder
__export__.sni_87202,,87202,Boende med särskild service för barn och ungdomar med missbruksproblem
__export__.sni_87203,,87203,Boende med särskild service för vuxna med missbruksproblem
__export__.sni_87301,,87301,Vård och omsorg i särskilda boendeformer för äldre personer
__export__.sni_87302,,87302,Vård och omsorg i särskilda boendeformer för  personer med funktionshinder
__export__.sni_87901,,87901,Heldygnsvård med boende för barn och ungdomar med sociala problem
__export__.sni_87902,,87902,Omsorg och sociala insatser i övriga boendeformer för vuxna
__export__.sni_88101,,88101,Öppna sociala insatser för äldre personer
__export__.sni_88102,,88102,Öppna sociala insatser för personer med funktionshinder
__export__.sni_88910,,88910,Dagbarnvård
__export__.sni_88991,,88991,Öppna sociala insatser för barn och ungdomar med sociala problem
__export__.sni_88992,,88992,Öppna sociala insatser för vuxna med missbruksproblem
__export__.sni_88993,,88993,Övriga öppna sociala insatser för vuxna
__export__.sni_88994,,88994,Humanitära insatser
__export__.sni_88995,,88995,Drift av flyktingförläggning
__export__.sni_90010,,90010,Artistisk verksamhet
__export__.sni_90020,,90020,Stödtjänster till artistisk verksamhet
__export__.sni_90030,,90030,Litterärt och konstnärligt skapande
__export__.sni_90040,,90040,"Drift av teatrar, konserthus o.d."
__export__.sni_91011,,91011,Biblioteksverksamhet
__export__.sni_91012,,91012,Arkivverksamhet
__export__.sni_91020,,91020,Museiverksamhet
__export__.sni_91030,,91030,Vård av historiska minnesmärken och byggnader och liknande sevärdheter
__export__.sni_91040,,91040,"Drift av botaniska trädgårdar, djurparker och naturreservat"
__export__.sni_92000,,92000,Spel- och vadhållningsverksamhet
__export__.sni_93111,,93111,Drift av skidsportanläggningar
__export__.sni_93112,,93112,Drift av golfbanor
__export__.sni_93113,,93113,Drift av motorbanor
__export__.sni_93114,,93114,Drift av trav- och galoppbanor
__export__.sni_93119,,93119,"Drift av sporthallar, idrottsplatser och andra sportanläggningar"
__export__.sni_93120,,93120,Sportklubbars och idrottsföreningars verksamhet
__export__.sni_93130,,93130,Drift av gymanläggningar
__export__.sni_93191,,93191,Tävling med hästar
__export__.sni_93199,,93199,Övrig sportverksamhet
__export__.sni_93210,,93210,Nöjes- och temaparksverksamhet
__export__.sni_93290,,93290,Övrig fritids- och nöjesverksamhet
__export__.sni_94111,,94111,Intressebevakning inom branschorganisationer
__export__.sni_94112,,94112,Intressebevakning inom arbetsgivarorganisationer
__export__.sni_94120,,94120,Intressebevakning inom yrkesorganisationer
__export__.sni_94200,,94200,Intressebevakning inom arbetstagarorganisationer
__export__.sni_94910,,94910,Verksamhet i religiösa samfund
__export__.sni_94920,,94920,Verksamhet i politiska organisationer
__export__.sni_94990,,94990,Verksamhet i andra intresseorganisationer
__export__.sni_95110,,95110,Reparation av datorer och kringutrustning
__export__.sni_95120,,95120,Reparation av kommunikationsutrustning
__export__.sni_95210,,95210,Reparation av hemelektronik
__export__.sni_95220,,95220,Reparation av hushållsapparater samt av utrustning för hem och trädgård
__export__.sni_95230,,95230,Lagning av skodon och lädervaror
__export__.sni_95240,,95240,Reparation av möbler och heminredning
__export__.sni_95250,,95250,Reparation av ur och guldsmedsvaror
__export__.sni_95290,,95290,Reparation av andra hushållsartiklar och personliga artiklar
__export__.sni_96011,,96011,Industri- och institutionstvätt
__export__.sni_96012,,96012,Konsumenttvätt
__export__.sni_96021,,96021,Hårvård
__export__.sni_96022,,96022,Skönhetsvård
__export__.sni_96030,,96030,Begravningsverksamhet
__export__.sni_96040,,96040,Kroppsvård
__export__.sni_96090,,96090,Övriga konsumenttjänster
__export__.sni_97000,,97000,Förvärvsarbete i hushåll
__export__.sni_98100,,98100,Hushållens produktion av diverse varor för eget bruk
__export__.sni_98200,,98200,Hushållens produktion av diverse tjänster för eget bruk
__export__.sni_99000,,99000,"Verksamhet vid internationella organisationer, utländska ambassader o.d."
